3983,2001459878835,51-2-P154-59|52-54_170-176,Полукомбинезон 51-2-P154-59,"(3983, '2001459878835', 'activity'),"
3984,2001459860199,51-2-P154-59|52-54_182-188,Полукомбинезон 51-2-P154-59,"(3984, '2001459860199', 'activity'),"
3985,2001459878842,51-2-P154-59|56-58_170-176,Полукомбинезон 51-2-P154-59,"(3985, '2001459878842', 'activity'),"
3987,2001459878866,51-2-P154-59|60-62_182-188,Полукомбинезон 51-2-P154-59,"(3987, '2001459878866', 'activity'),"
3988,2001459860212,51-2-P154-81|48-50_182-188,Полукомбинезон 51-2-P154-81,"(3988, '2001459860212', 'activity'),"
3990,2001459860205,51-2-P154-81|48-50_170-176,Полукомбинезон 51-2-P154-81,"(3990, '2001459860205', 'activity'),"
3993,2001459870198,51-2-ST-15|48-50_182-188,Полукомбинезон 51-2-ST-15,"(3993, '2001459870198', 'activity'),"
3994,2001459870174,51-2-ST-15|44-46_170-176,Полукомбинезон 51-2-ST-15,"(3994, '2001459870174', 'activity'),"
3995,2001459870181,51-2-ST-15|48-50_170-176,Полукомбинезон 51-2-ST-15,"(3995, '2001459870181', 'activity'),"
3996,2001459870204,51-2-ST-15|52-54_170-176,Полукомбинезон 51-2-ST-15,"(3996, '2001459870204', 'activity'),"
3997,2001459870211,51-2-ST-15|52-54_182-188,Полукомбинезон 51-2-ST-15,"(3997, '2001459870211', 'activity'),"
3998,2001459870228,51-2-ST-15|56-58_170-176,Полукомбинезон 51-2-ST-15,"(3998, '2001459870228', 'activity'),"
3999,2001459870235,51-2-ST-15|56-58_182-188,Полукомбинезон 51-2-ST-15,"(3999, '2001459870235', 'activity'),"
4000,2001459870242,51-2-ST-15|60-62_182-188,Полукомбинезон 51-2-ST-15,"(4000, '2001459870242', 'activity'),"
4001,2001459870136,51-2-TR-81|48-50_182-188,Полукомбинезон 51-2-TR-81,"(4001, '2001459870136', 'activity'),"
4002,2001459870112,51-2-TR-81|44-46_170-176,Полукомбинезон 51-2-TR-81,"(4002, '2001459870112', 'activity'),"
4003,2001459870129,51-2-TR-81|48-50_170-176,Полукомбинезон 51-2-TR-81,"(4003, '2001459870129', 'activity'),"
4004,2001459870143,51-2-TR-81|52-54_170-176,Полукомбинезон 51-2-TR-81,"(4004, '2001459870143', 'activity'),"
4005,2001459870150,51-2-TR-81|52-54_182-188,Полукомбинезон 51-2-TR-81,"(4005, '2001459870150', 'activity'),"
4006,2001459870167,51-2-TR-81|56-58_182-188,Полукомбинезон 51-2-TR-81,"(4006, '2001459870167', 'activity'),"
4007,2001459859063,51A-CY-05/90|48-50_182-188,Полукомбинезон 51A-CY-05/90,"(4007, '2001459859063', 'activity'),"
4009,2001459859049,51A-CY-05/90|44-46_170-176,Полукомбинезон 51A-CY-05/90,"(4009, '2001459859049', 'activity'),"
4011,2001459859056,51A-CY-05/90|48-50_170-176,Полукомбинезон 51A-CY-05/90,"(4011, '2001459859056', 'activity'),"
4012,2001459859070,51A-CY-05/90|52-54_170-176,Полукомбинезон 51A-CY-05/90,"(4012, '2001459859070', 'activity'),"
4013,2001459859087,51A-CY-05/90|52-54_182-188,Полукомбинезон 51A-CY-05/90,"(4013, '2001459859087', 'activity'),"
4014,2001459868652,51A-CY-05/90|56-58_170-176,Полукомбинезон 51A-CY-05/90,"(4014, '2001459868652', 'activity'),"
4015,2001459859094,51A-CY-05/90|56-58_182-188,Полукомбинезон 51A-CY-05/90,"(4015, '2001459859094', 'activity'),"
4017,2001459868669,51A-CY-05/90|60-62_182-188,Полукомбинезон 51A-CY-05/90,"(4017, '2001459868669', 'activity'),"
4020,2001459878019,51M-2-EASN-00/55|52-54_182-188,Полукомбинезон 51M-2-EASN-00/55,"(4020, '2001459878019', 'activity'),"
4021,2001459877951,51M-2-EASN-00/55|44-46_158-164,Полукомбинезон 51M-2-EASN-00/55,"(4021, '2001459877951', 'activity'),"
4022,2001459877968,51M-2-EASN-00/55|44-46_170-176,Полукомбинезон 51M-2-EASN-00/55,"(4022, '2001459877968', 'activity'),"
4023,2001459877975,51M-2-EASN-00/55|48-50_158-164,Полукомбинезон 51M-2-EASN-00/55,"(4023, '2001459877975', 'activity'),"
4024,2001459877982,51M-2-EASN-00/55|48-50_170-176,Полукомбинезон 51M-2-EASN-00/55,"(4024, '2001459877982', 'activity'),"
4025,2001459877999,51M-2-EASN-00/55|48-50_182-188,Полукомбинезон 51M-2-EASN-00/55,"(4025, '2001459877999', 'activity'),"
4026,2001459878002,51M-2-EASN-00/55|52-54_170-176,Полукомбинезон 51M-2-EASN-00/55,"(4026, '2001459878002', 'activity'),"
4027,2001459878026,51M-2-EASN-00/55|56-58_170-176,Полукомбинезон 51M-2-EASN-00/55,"(4027, '2001459878026', 'activity'),"
4028,2001459878033,51M-2-EASN-00/55|56-58_182-188,Полукомбинезон 51M-2-EASN-00/55,"(4028, '2001459878033', 'activity'),"
4029,2001459866856,51M-2-P154-00|48-50_182-188,Полукомбинезон 51M-2-P154-00,"(4029, '2001459866856', 'activity'),"
4030,2001459866818,51M-2-P154-00|44-46_158-164,Полукомбинезон 51M-2-P154-00,"(4030, '2001459866818', 'activity'),"
4031,2001459866825,51M-2-P154-00|44-46_170-176,Полукомбинезон 51M-2-P154-00,"(4031, '2001459866825', 'activity'),"
4032,2001459866832,51M-2-P154-00|48-50_158-164,Полукомбинезон 51M-2-P154-00,"(4032, '2001459866832', 'activity'),"
4033,2001459866849,51M-2-P154-00|48-50_170-176,Полукомбинезон 51M-2-P154-00,"(4033, '2001459866849', 'activity'),"
4034,2001459866863,51M-2-P154-00|52-54_170-176,Полукомбинезон 51M-2-P154-00,"(4034, '2001459866863', 'activity'),"
4035,2001459866870,51M-2-P154-00|52-54_182-188,Полукомбинезон 51M-2-P154-00,"(4035, '2001459866870', 'activity'),"
4036,2001459866887,51M-2-P154-00|56-58_170-176,Полукомбинезон 51M-2-P154-00,"(4036, '2001459866887', 'activity'),"
4037,2001459866894,51M-2-P154-00|56-58_182-188,Полукомбинезон 51M-2-P154-00,"(4037, '2001459866894', 'activity'),"
4040,2001459860809,51T-FAS-00|56-58_182-188,Полукомбинезон 51T-FAS-00,"(4040, '2001459860809', 'activity'),"
4041,2001459860816,51T-FAS-00|60-62_170-176,Полукомбинезон 51T-FAS-00,"(4041, '2001459860816', 'activity'),"
4042,2000462360023,51T-FAS-14|52-54_182-188,Полукомбинезон 51T-FAS-14,"(4042, '2000462360023', 'activity'),"
4043,2000100430019,51T-FAS-14|44_188,Полукомбинезон 51T-FAS-14,"(4043, '2000100430019', 'activity'),"
4044,2001459814956,51T-FAS-14|44-46_158-164,Полукомбинезон 51T-FAS-14,"(4044, '2001459814956', 'activity'),"
4045,2001459814963,51T-FAS-14|44-46_170-176,Полукомбинезон 51T-FAS-14,"(4045, '2001459814963', 'activity'),"
4046,2001459833407,51T-FAS-14|48-50_158-164,Полукомбинезон 51T-FAS-14,"(4046, '2001459833407', 'activity'),"
4047,2000462340025,51T-FAS-14|48-50_170-176,Полукомбинезон 51T-FAS-14,"(4047, '2000462340025', 'activity'),"
4048,2001459814970,51T-FAS-14|48-50_182-188,Полукомбинезон 51T-FAS-14,"(4048, '2001459814970', 'activity'),"
4049,2000462350024,51T-FAS-14|52-54_170-176,Полукомбинезон 51T-FAS-14,"(4049, '2000462350024', 'activity'),"
4052,2000100530016,51T-FAS-14|60_170,Полукомбинезон 51T-FAS-14,"(4052, '2000100530016', 'activity'),"
4055,2000100620014,51T-FAS-14|64_176,Полукомбинезон 51T-FAS-14,"(4055, '2000100620014', 'activity'),"
4056,2001459870105,51T-FAS-14|64-66_170-176,Полукомбинезон 51T-FAS-14,"(4056, '2001459870105', 'activity'),"
4057,2001459864883,51T-FAS-14|64-66_182-188,Полукомбинезон 51T-FAS-14,"(4057, '2001459864883', 'activity'),"
4058,2000164960019,51T-FAS-14|66_164,Полукомбинезон 51T-FAS-14,"(4058, '2000164960019', 'activity'),"
4059,2000164970018,51T-FAS-14|66_170,Полукомбинезон 51T-FAS-14,"(4059, '2000164970018', 'activity'),"
4060,2001459833506,51T-FAS-52|60-62_182-188,Полукомбинезон 51T-FAS-52,"(4060, '2001459833506', 'activity'),"
4061,2001459833438,51T-FAS-52|48-50_158-164,Полукомбинезон 51T-FAS-52,"(4061, '2001459833438', 'activity'),"
4062,2001459833483,51T-FAS-52|56-58_170-176,Полукомбинезон 51T-FAS-52,"(4062, '2001459833483', 'activity'),"
4063,2001459852811,51T-FAS-52|64-66_182-188,Полукомбинезон 51T-FAS-52,"(4063, '2001459852811', 'activity'),"
4064,2001459830741,51T-FAS-55|56-58_170-176,Полукомбинезон 51T-FAS-55,"(4064, '2001459830741', 'activity'),"
4065,2000480750028,51T-FAS-55|44_182,Полукомбинезон 51T-FAS-55,"(4065, '2000480750028', 'activity'),"
4066,2000480760027,51T-FAS-55|44_188,Полукомбинезон 51T-FAS-55,"(4066, '2000480760027', 'activity'),"
4067,2001459826317,51T-FAS-55|44-46_158-164,Полукомбинезон 51T-FAS-55,"(4067, '2001459826317', 'activity'),"
4068,2001459830246,51T-FAS-55|44-46_170-176,Полукомбинезон 51T-FAS-55,"(4068, '2001459830246', 'activity'),"
4069,2001459830734,51T-FAS-55|48-50_158-164,Полукомбинезон 51T-FAS-55,"(4069, '2001459830734', 'activity'),"
4070,2001459826324,51T-FAS-55|48-50_170-176,Полукомбинезон 51T-FAS-55,"(4070, '2001459826324', 'activity'),"
4071,2001459826331,51T-FAS-55|48-50_182-188,Полукомбинезон 51T-FAS-55,"(4071, '2001459826331', 'activity'),"
4072,2001459826348,51T-FAS-55|52-54_170-176,Полукомбинезон 51T-FAS-55,"(4072, '2001459826348', 'activity'),"
4073,2001459826355,51T-FAS-55|52-54_182-188,Полукомбинезон 51T-FAS-55,"(4073, '2001459826355', 'activity'),"
4074,2001459830253,51T-FAS-55|56-58_182-188,Полукомбинезон 51T-FAS-55,"(4074, '2001459830253', 'activity'),"
4075,2000511420012,51T-FAS-55|58_170,Полукомбинезон 51T-FAS-55,"(4075, '2000511420012', 'activity'),"
4076,2001459813904,51T-FAS-55|60_170,Полукомбинезон 51T-FAS-55,"(4076, '2001459813904', 'activity'),"
4077,2001459813911,51T-FAS-55|60_176,Полукомбинезон 51T-FAS-55,"(4077, '2001459813911', 'activity'),"
4078,2001459813928,51T-FAS-55|60_182,Полукомбинезон 51T-FAS-55,"(4078, '2001459813928', 'activity'),"
4079,2001459830758,51T-FAS-55|60-62_170-176,Полукомбинезон 51T-FAS-55,"(4079, '2001459830758', 'activity'),"
4080,2001459826362,51T-FAS-55|60-62_182-188,Полукомбинезон 51T-FAS-55,"(4080, '2001459826362', 'activity'),"
4081,2001459826379,51T-FAS-55|64-66_170-176,Полукомбинезон 51T-FAS-55,"(4081, '2001459826379', 'activity'),"
4082,2001459826386,51T-FAS-55|64-66_182-188,Полукомбинезон 51T-FAS-55,"(4082, '2001459826386', 'activity'),"
4083,2000232350018,51T-FAS-90|46_164,Полукомбинезон 51T-FAS-90,"(4083, '2000232350018', 'activity'),"
4084,2000232310012,51T-FAS-90|44_164,Полукомбинезон 51T-FAS-90,"(4084, '2000232310012', 'activity'),"
4085,2000232320011,51T-FAS-90|44_170,Полукомбинезон 51T-FAS-90,"(4085, '2000232320011', 'activity'),"
4086,2000232340019,51T-FAS-90|44_182,Полукомбинезон 51T-FAS-90,"(4086, '2000232340019', 'activity'),"
4087,2001459860724,51T-FAS-90|44_188,Полукомбинезон 51T-FAS-90,"(4087, '2001459860724', 'activity'),"
4088,2001459860731,51T-FAS-90|44_194,Полукомбинезон 51T-FAS-90,"(4088, '2001459860731', 'activity'),"
4091,2000232400010,51T-FAS-90|46_194,Полукомбинезон 51T-FAS-90,"(4091, '2000232400010', 'activity'),"
4092,2000439500018,51T-FAS-90|48_164,Полукомбинезон 51T-FAS-90,"(4092, '2000439500018', 'activity'),"
4094,2001459822548,51T-FAS-90|48-50_170-176,Полукомбинезон 51T-FAS-90,"(4094, '2001459822548', 'activity'),"
4095,2001459822555,51T-FAS-90|48-50_182-188,Полукомбинезон 51T-FAS-90,"(4095, '2001459822555', 'activity'),"
4096,2000439510017,51T-FAS-90|50_164,Полукомбинезон 51T-FAS-90,"(4096, '2000439510017', 'activity'),"
4097,2000439520016,51T-FAS-90|52_164,Полукомбинезон 51T-FAS-90,"(4097, '2000439520016', 'activity'),"
4098,2001459822562,51T-FAS-90|52-54_170-176,Полукомбинезон 51T-FAS-90,"(4098, '2001459822562', 'activity'),"
4099,2001459822579,51T-FAS-90|52-54_182-188,Полукомбинезон 51T-FAS-90,"(4099, '2001459822579', 'activity'),"
4102,2000439550013,51T-FAS-90|58_170,Полукомбинезон 51T-FAS-90,"(4102, '2000439550013', 'activity'),"
4103,2000232640010,51T-FAS-90|58_176,Полукомбинезон 51T-FAS-90,"(4103, '2000232640010', 'activity'),"
4104,2000232650019,51T-FAS-90|58_182,Полукомбинезон 51T-FAS-90,"(4104, '2000232650019', 'activity'),"
4105,2000232670017,51T-FAS-90|60_176,Полукомбинезон 51T-FAS-90,"(4105, '2000232670017', 'activity'),"
4108,2000232700011,51T-FAS-90|62_176,Полукомбинезон 51T-FAS-90,"(4108, '2000232700011', 'activity'),"
4109,2000232710010,51T-FAS-90|62_182,Полукомбинезон 51T-FAS-90,"(4109, '2000232710010', 'activity'),"
4110,2000232730018,51T-FAS-90|64_176,Полукомбинезон 51T-FAS-90,"(4110, '2000232730018', 'activity'),"
4111,2000232740017,51T-FAS-90|64_182,Полукомбинезон 51T-FAS-90,"(4111, '2000232740017', 'activity'),"
4114,2000175630017,55T-FAS-14|44_182,Полукомбинезон 55T-FAS-14,"(4114, '2000175630017', 'activity'),"
4115,2000175610019,55T-FAS-14|44_164,Полукомбинезон 55T-FAS-14,"(4115, '2000175610019', 'activity'),"
4116,2000210880018,55T-FAS-14|44_170,Полукомбинезон 55T-FAS-14,"(4116, '2000210880018', 'activity'),"
4117,2000175620018,55T-FAS-14|44_176,Полукомбинезон 55T-FAS-14,"(4117, '2000175620018', 'activity'),"
4118,2000206170024,55T-FAS-14|44_188,Полукомбинезон 55T-FAS-14,"(4118, '2000206170024', 'activity'),"
4120,2001459864029,55T-FAS-14|44-46_170-176,Полукомбинезон 55T-FAS-14,"(4120, '2001459864029', 'activity'),"
4121,2000175650015,55T-FAS-14|46_182,Полукомбинезон 55T-FAS-14,"(4121, '2000175650015', 'activity'),"
4122,2000206180023,55T-FAS-14|46_188,Полукомбинезон 55T-FAS-14,"(4122, '2000206180023', 'activity'),"
4124,2001459847886,55T-FAS-14|48-50_170-176,Полукомбинезон 55T-FAS-14,"(4124, '2001459847886', 'activity'),"
4125,2001459847893,55T-FAS-14|48-50_182-188,Полукомбинезон 55T-FAS-14,"(4125, '2001459847893', 'activity'),"
4126,2001459847909,55T-FAS-14|52-54_170-176,Полукомбинезон 55T-FAS-14,"(4126, '2001459847909', 'activity'),"
4127,2001459847916,55T-FAS-14|52-54_182-188,Полукомбинезон 55T-FAS-14,"(4127, '2001459847916', 'activity'),"
4128,2000175720015,55T-FAS-14|54_164,Полукомбинезон 55T-FAS-14,"(4128, '2000175720015', 'activity'),"
4129,2000175750012,55T-FAS-14|56_164,Полукомбинезон 55T-FAS-14,"(4129, '2000175750012', 'activity'),"
4130,2001459876992,55T-FAS-14|56-58_170-176,Полукомбинезон 55T-FAS-14,"(4130, '2001459876992', 'activity'),"
4131,2001459847923,55T-FAS-14|56-58_182-188,Полукомбинезон 55T-FAS-14,"(4131, '2001459847923', 'activity'),"
4132,2000175780019,55T-FAS-14|58_164,Полукомбинезон 55T-FAS-14,"(4132, '2000175780019', 'activity'),"
4133,2000175790018,55T-FAS-14|58_170,Полукомбинезон 55T-FAS-14,"(4133, '2000175790018', 'activity'),"
4134,2000175820012,55T-FAS-14|60_164,Полукомбинезон 55T-FAS-14,"(4134, '2000175820012', 'activity'),"
4135,2000175830011,55T-FAS-14|60_170,Полукомбинезон 55T-FAS-14,"(4135, '2000175830011', 'activity'),"
4136,2001459877005,55T-FAS-14|60-62_170-176,Полукомбинезон 55T-FAS-14,"(4136, '2001459877005', 'activity'),"
4137,2001459877012,55T-FAS-14|60-62_182-188,Полукомбинезон 55T-FAS-14,"(4137, '2001459877012', 'activity'),"
4138,2000175850019,55T-FAS-14|62_164,Полукомбинезон 55T-FAS-14,"(4138, '2000175850019', 'activity'),"
4139,2000175860018,55T-FAS-14|62_170,Полукомбинезон 55T-FAS-14,"(4139, '2000175860018', 'activity'),"
4140,2000175880016,55T-FAS-14|62_182,Полукомбинезон 55T-FAS-14,"(4140, '2000175880016', 'activity'),"
4141,2000175900011,55T-FAS-14|64_164,Полукомбинезон 55T-FAS-14,"(4141, '2000175900011', 'activity'),"
4142,2000175910010,55T-FAS-14|64_170,Полукомбинезон 55T-FAS-14,"(4142, '2000175910010', 'activity'),"
4143,2000175920019,55T-FAS-14|64_176,Полукомбинезон 55T-FAS-14,"(4143, '2000175920019', 'activity'),"
4144,2000175930018,55T-FAS-14|64_182,Полукомбинезон 55T-FAS-14,"(4144, '2000175930018', 'activity'),"
4145,2000175940017,55T-FAS-14|64_188,Полукомбинезон 55T-FAS-14,"(4145, '2000175940017', 'activity'),"
4147,2001459877029,55T-FAS-14|64-66_182-188,Полукомбинезон 55T-FAS-14,"(4147, '2001459877029', 'activity'),"
4148,2000175950016,55T-FAS-14|66_164,Полукомбинезон 55T-FAS-14,"(4148, '2000175950016', 'activity'),"
4149,2000175960015,55T-FAS-14|66_170,Полукомбинезон 55T-FAS-14,"(4149, '2000175960015', 'activity'),"
4150,2000175970014,55T-FAS-14|66_176,Полукомбинезон 55T-FAS-14,"(4150, '2000175970014', 'activity'),"
4164,2001459871010,55T-FAS-26|48-50_170-176,Полукомбинезон 55T-FAS-26,"(4164, '2001459871010', 'activity'),"
4165,2001459870990,55T-FAS-26|44-46_158-164,Полукомбинезон 55T-FAS-26,"(4165, '2001459870990', 'activity'),"
4166,2001459871003,55T-FAS-26|44-46_170-176,Полукомбинезон 55T-FAS-26,"(4166, '2001459871003', 'activity'),"
4167,2001459871027,55T-FAS-26|48-50_182-188,Полукомбинезон 55T-FAS-26,"(4167, '2001459871027', 'activity'),"
4168,2001459871034,55T-FAS-26|52-54_170-176,Полукомбинезон 55T-FAS-26,"(4168, '2001459871034', 'activity'),"
4169,2001459871041,55T-FAS-26|52-54_182-188,Полукомбинезон 55T-FAS-26,"(4169, '2001459871041', 'activity'),"
4170,2001459871058,55T-FAS-26|56-58_170-176,Полукомбинезон 55T-FAS-26,"(4170, '2001459871058', 'activity'),"
4171,2001459871065,55T-FAS-26|56-58_182-188,Полукомбинезон 55T-FAS-26,"(4171, '2001459871065', 'activity'),"
4172,2001459871072,55T-FAS-26|60-62_182-188,Полукомбинезон 55T-FAS-26,"(4172, '2001459871072', 'activity'),"
4173,2000492770014,55T-FAS-55|58_170,Полукомбинезон 55T-FAS-55,"(4173, '2000492770014', 'activity'),"
4174,2001459827604,55T-FAS-55|44-46_158-164,Полукомбинезон 55T-FAS-55,"(4174, '2001459827604', 'activity'),"
4175,2001459827611,55T-FAS-55|44-46_170-176,Полукомбинезон 55T-FAS-55,"(4175, '2001459827611', 'activity'),"
4176,2000492570010,55T-FAS-55|46_188,Полукомбинезон 55T-FAS-55,"(4176, '2000492570010', 'activity'),"
4177,2000492580019,55T-FAS-55|48_164,Полукомбинезон 55T-FAS-55,"(4177, '2000492580019', 'activity'),"
4179,2001459827628,55T-FAS-55|48-50_170-176,Полукомбинезон 55T-FAS-55,"(4179, '2001459827628', 'activity'),"
4180,2001459827635,55T-FAS-55|48-50_182-188,Полукомбинезон 55T-FAS-55,"(4180, '2001459827635', 'activity'),"
4181,2001459827642,55T-FAS-55|52-54_170-176,Полукомбинезон 55T-FAS-55,"(4181, '2001459827642', 'activity'),"
4182,2001459827659,55T-FAS-55|52-54_182-188,Полукомбинезон 55T-FAS-55,"(4182, '2001459827659', 'activity'),"
4183,2000492680016,55T-FAS-55|54_164,Полукомбинезон 55T-FAS-55,"(4183, '2000492680016', 'activity'),"
4185,2001459847848,55T-FAS-55|56-58_182-188,Полукомбинезон 55T-FAS-55,"(4185, '2001459847848', 'activity'),"
4186,2001459847855,55T-FAS-55|60-62_170-176,Полукомбинезон 55T-FAS-55,"(4186, '2001459847855', 'activity'),"
4187,2001459847862,55T-FAS-55|60-62_182-188,Полукомбинезон 55T-FAS-55,"(4187, '2001459847862', 'activity'),"
4189,2001459847879,55T-FAS-55|64-66_182-188,Полукомбинезон 55T-FAS-55,"(4189, '2001459847879', 'activity'),"
4190,2001459857793,71KA-FAS-14|44-46_158-164,Полукомбинезон 71KA-FAS-14,"(4190, '2001459857793', 'activity'),"
4191,2000149690016,71KA-FAS-14|44_164,Полукомбинезон 71KA-FAS-14,"(4191, '2000149690016', 'activity'),"
4192,2000204460011,71KA-FAS-14|44_170,Полукомбинезон 71KA-FAS-14,"(4192, '2000204460011', 'activity'),"
4193,2000149700012,71KA-FAS-14|44_182,Полукомбинезон 71KA-FAS-14,"(4193, '2000149700012', 'activity'),"
4194,2001459857809,71KA-FAS-14|44-46_170-176,Полукомбинезон 71KA-FAS-14,"(4194, '2001459857809', 'activity'),"
4195,2000149720010,71KA-FAS-14|46_188,Полукомбинезон 71KA-FAS-14,"(4195, '2000149720010', 'activity'),"
4196,2001459848333,71KA-FAS-14|48-50_158-164,Полукомбинезон 71KA-FAS-14,"(4196, '2001459848333', 'activity'),"
4197,2001459848340,71KA-FAS-14|48-50_170-176,Полукомбинезон 71KA-FAS-14,"(4197, '2001459848340', 'activity'),"
4198,2001459848357,71KA-FAS-14|48-50_182-188,Полукомбинезон 71KA-FAS-14,"(4198, '2001459848357', 'activity'),"
4199,2001459848364,71KA-FAS-14|52-54_170-176,Полукомбинезон 71KA-FAS-14,"(4199, '2001459848364', 'activity'),"
4200,2001459848371,71KA-FAS-14|52-54_182-188,Полукомбинезон 71KA-FAS-14,"(4200, '2001459848371', 'activity'),"
4201,2001459857816,71KA-FAS-14|56-58_170-176,Полукомбинезон 71KA-FAS-14,"(4201, '2001459857816', 'activity'),"
4202,2001459848388,71KA-FAS-14|56-58_182-188,Полукомбинезон 71KA-FAS-14,"(4202, '2001459848388', 'activity'),"
4203,2000204550019,71KA-FAS-14|58_176,Полукомбинезон 71KA-FAS-14,"(4203, '2000204550019', 'activity'),"
4204,2000102650019,71KA-FAS-14|60_176,Полукомбинезон 71KA-FAS-14,"(4204, '2000102650019', 'activity'),"
4205,2001459870808,71KA-FAS-14|60-62_170-176,Полукомбинезон 71KA-FAS-14,"(4205, '2001459870808', 'activity'),"
4206,2001459857823,71KA-FAS-14|60-62_182-188,Полукомбинезон 71KA-FAS-14,"(4206, '2001459857823', 'activity'),"
4207,2000204570017,71KA-FAS-14|62_176,Полукомбинезон 71KA-FAS-14,"(4207, '2000204570017', 'activity'),"
4208,2001459862513,71KA-FAS-14|62_194,Полукомбинезон 71KA-FAS-14,"(4208, '2001459862513', 'activity'),"
4210,2001459862537,71KA-FAS-14|64_194,Полукомбинезон 71KA-FAS-14,"(4210, '2001459862537', 'activity'),"
4211,2001459857830,71KA-FAS-55|48-50_158-164,Полукомбинезон 71KA-FAS-55,"(4211, '2001459857830', 'activity'),"
4212,2000513930014,71KA-FAS-55|58_176,Полукомбинезон 71KA-FAS-55,"(4212, '2000513930014', 'activity'),"
4213,2000475800028,71KA-FAS-55|60_188,Полукомбинезон 71KA-FAS-55,"(4213, '2000475800028', 'activity'),"
4214,2001459857847,71KA-FAS-55|60-62_170-176,Полукомбинезон 71KA-FAS-55,"(4214, '2001459857847', 'activity'),"
4215,2001459848180,71KA-FAS-55|60-62_182-188,Полукомбинезон 71KA-FAS-55,"(4215, '2001459848180', 'activity'),"
4216,2001459857854,71KA-FAS-55|64-66_170-176,Полукомбинезон 71KA-FAS-55,"(4216, '2001459857854', 'activity'),"
4217,2001459862568,71KA-FAS-90|42_176,Полукомбинезон 71KA-FAS-90,"(4217, '2001459862568', 'activity'),"
4218,2001459862544,71KA-FAS-90|42_164,Полукомбинезон 71KA-FAS-90,"(4218, '2001459862544', 'activity'),"
4219,2001459862551,71KA-FAS-90|42_170,Полукомбинезон 71KA-FAS-90,"(4219, '2001459862551', 'activity'),"
4220,2000232810017,71KA-FAS-90|44_176,Полукомбинезон 71KA-FAS-90,"(4220, '2000232810017', 'activity'),"
4221,2001459862575,71KA-FAS-90|44_188,Полукомбинезон 71KA-FAS-90,"(4221, '2001459862575', 'activity'),"
4222,2000232830015,71KA-FAS-90|46_164,Полукомбинезон 71KA-FAS-90,"(4222, '2000232830015', 'activity'),"
4223,2000232870011,71KA-FAS-90|46_188,Полукомбинезон 71KA-FAS-90,"(4223, '2000232870011', 'activity'),"
4224,2000232930012,71KA-FAS-90|48_188,Полукомбинезон 71KA-FAS-90,"(4224, '2000232930012', 'activity'),"
4225,2000233130015,71KA-FAS-90|56_176,Полукомбинезон 71KA-FAS-90,"(4225, '2000233130015', 'activity'),"
4226,2000233140014,71KA-FAS-90|56_182,Полукомбинезон 71KA-FAS-90,"(4226, '2000233140014', 'activity'),"
4227,2000233150013,71KA-FAS-90|56_188,Полукомбинезон 71KA-FAS-90,"(4227, '2000233150013', 'activity'),"
4228,2000233160012,71KA-FAS-90|58_176,Полукомбинезон 71KA-FAS-90,"(4228, '2000233160012', 'activity'),"
4229,2000233190019,71KA-FAS-90|58_188,Полукомбинезон 71KA-FAS-90,"(4229, '2000233190019', 'activity'),"
4230,2000233200015,71KA-FAS-90|60_176,Полукомбинезон 71KA-FAS-90,"(4230, '2000233200015', 'activity'),"
4231,2000233210014,71KA-FAS-90|60_182,Полукомбинезон 71KA-FAS-90,"(4231, '2000233210014', 'activity'),"
4232,2000233220013,71KA-FAS-90|60_188,Полукомбинезон 71KA-FAS-90,"(4232, '2000233220013', 'activity'),"
4233,2000233240011,71KA-FAS-90|62_176,Полукомбинезон 71KA-FAS-90,"(4233, '2000233240011', 'activity'),"
4234,2000233260019,71KA-FAS-90|62_188,Полукомбинезон 71KA-FAS-90,"(4234, '2000233260019', 'activity'),"
4235,2000233270018,71KA-FAS-90|64_176,Полукомбинезон 71KA-FAS-90,"(4235, '2000233270018', 'activity'),"
4236,2000233280017,71KA-FAS-90|64_182,Полукомбинезон 71KA-FAS-90,"(4236, '2000233280017', 'activity'),"
4237,2001459814574,71T-FAS-14|48-50_182-188,Полукомбинезон 71T-FAS-14,"(4237, '2001459814574', 'activity'),"
4240,2001459850992,71T-FAS-14|44-46_158-164,Полукомбинезон 71T-FAS-14,"(4240, '2001459850992', 'activity'),"
4241,2001459827147,71T-FAS-14|44-46_170-176,Полукомбинезон 71T-FAS-14,"(4241, '2001459827147', 'activity'),"
4242,2001459826133,71T-FAS-14|48-50_158-164,Полукомбинезон 71T-FAS-14,"(4242, '2001459826133', 'activity'),"
4243,2001459814567,71T-FAS-14|48-50_170-176,Полукомбинезон 71T-FAS-14,"(4243, '2001459814567', 'activity'),"
4244,2001459814581,71T-FAS-14|52-54_170-176,Полукомбинезон 71T-FAS-14,"(4244, '2001459814581', 'activity'),"
4245,2001459814598,71T-FAS-14|52-54_182-188,Полукомбинезон 71T-FAS-14,"(4245, '2001459814598', 'activity'),"
4246,2001459814604,71T-FAS-14|56-58_170-176,Полукомбинезон 71T-FAS-14,"(4246, '2001459814604', 'activity'),"
4247,2001459814611,71T-FAS-14|56-58_182-188,Полукомбинезон 71T-FAS-14,"(4247, '2001459814611', 'activity'),"
4248,2001459851319,71T-FAS-14|60-62_170-176,Полукомбинезон 71T-FAS-14,"(4248, '2001459851319', 'activity'),"
4249,2001459827154,71T-FAS-14|60-62_182-188,Полукомбинезон 71T-FAS-14,"(4249, '2001459827154', 'activity'),"
